Event ID,Station-Unit,Start Date,Cause Code Name,IsRepeat,TimeBetweenFailure
215923,Marshall Steam-2,6/25/10 20:56,Waterwall (Furnace wall) A,TRUE,455.9333333
215928,Marshall Steam-2,7/1/10 11:57,Waterwall (Furnace wall) A,TRUE,135.0166667
215930,Marshall Steam-2,7/4/10 19:30,Waterwall (Furnace wall) A,TRUE,79.55
217425,Marshall Steam-1,7/11/10 3:22,First reheater A,FALSE,
217426,Marshall Steam-2,7/10/10 0:02,Waterwall (Furnace wall) A,TRUE,124.5333333
217429,James E. Rogers Energy Complex-5,7/2/10 23:15,Waterwall (Furnace wall) A,FALSE,
217803,Belews Creek Steam-1,7/24/10 3:50,First reheater A,FALSE,
217857,Marshall Steam-4,7/26/10 14:06,First superheater B,FALSE,
218242,Allen Steam-5,7/29/10 20:47,First superheater B,FALSE,
218265,Gibson Steam-2,7/27/10 5:18,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
218305,Marshall Steam-1,7/28/10 15:28,Waterwall (Furnace wall) A,FALSE,
218391,Cayuga Steam-2,7/22/10 10:37,Economizer B,FALSE,
218683,East Bend Steam-2,7/29/10 8:55,Second reheater B,FALSE,
218798,Allen Steam-5,8/10/10 7:20,Waterwall (Furnace wall) A,FALSE,
220262,Gibson Steam-2,8/11/10 22:12,Boiler screen; wing wall; or slag screen (water tubes only) A,TRUE,376.9
220404,Marshall Steam-1,8/21/10 2:31,First superheater B,FALSE,
220616,Marshall Steam-1,8/27/10 15:37,Waterwall (Furnace wall) A,FALSE,
220646,Belews Creek Steam-1,8/5/10 20:05,First reheater A,TRUE,304.25
220672,Gibson Steam-3,8/27/10 9:59,First reheater A,TRUE,3049.95
220676,Gibson Steam-3,8/28/10 0:08,First reheater A,TRUE,14.15
222787,Gibson Steam-4,9/16/10 8:08,Second superheater B,FALSE,
222810,Marshall Steam-3,9/16/10 16:59,Waterwall (Furnace wall) A,FALSE,
223100,Marshall Steam-1,9/28/10 9:24,Waterwall (Furnace wall) A,TRUE,761.7833333
225000,Gibson Steam-4,10/8/10 13:51,First reheater A,FALSE,
225315,Cayuga Steam-1,10/15/10 14:03,First superheater B,FALSE,
227511,Cayuga Steam-1,11/28/10 14:10,Waterwall (Furnace wall) A,FALSE,
227532,Belews Creek Steam-1,11/17/10 12:05,First reheater A,TRUE,2488
227727,East Bend Steam-2,11/17/10 7:17,Second reheater B,TRUE,2662.366667
229527,Allen Steam-4,12/7/10 15:22,Platen superheater,FALSE,
229609,Allen Steam-5,12/15/10 22:02,Economizer B,FALSE,
229960,Gibson Steam-3,12/17/10 2:10,Waterwall (Furnace wall) A,FALSE,
229964,Gibson Steam-3,12/21/10 0:05,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
229967,Gibson Steam-4,12/22/10 11:08,Waterwall (Furnace wall) A,FALSE,
230112,Marshall Steam-1,1/3/11 7:00,First superheater B,FALSE,
230169,Belews Creek Steam-1,12/16/10 23:42,First reheater A,TRUE,707.6166667
230536,East Bend Steam-2,12/6/10 15:01,Second reheater B,TRUE,463.7333333
232781,Marshall Steam-1,1/12/11 5:52,Waterwall (Furnace wall) A,FALSE,
232957,Gibson Steam-2,1/14/11 15:37,Waterwall (Furnace wall) A,FALSE,
232961,Gibson Steam-2,1/17/11 12:03,Waterwall (Furnace wall) A,TRUE,68.43333333
232966,Gibson Steam-3,1/4/11 11:21,Waterwall (Furnace wall) A,FALSE,
232992,Marshall Steam-1,1/23/11 7:30,Waterwall (Furnace wall) A,TRUE,265.6333333
233100,Marshall Steam-1,1/26/11 18:14,Waterwall (Furnace wall) A,TRUE,82.73333333
233648,W.S. Lee Steam-3,2/9/11 11:34,Economizer B,FALSE,
234031,W.S. Lee Steam-3,2/22/11 8:58,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
234792,Gibson Steam-4,3/11/11 0:00,Waterwall (Furnace wall) A,TRUE,1884.866667
234808,Gibson Steam-3,3/16/11 9:11,Platen superheater,FALSE,
234837,Cayuga Steam-1,3/16/11 22:07,Waterwall (Furnace wall) A,TRUE,2599.95
234884,Marshall Steam-1,3/29/11 13:38,Waterwall (Furnace wall) A,TRUE,1483.4
234960,Belews Creek Steam-2,3/16/11 15:00,Waterwall (Furnace wall) A,FALSE,
235066,Marshall Steam-1,4/5/11 7:03,Waterwall (Furnace wall) A,TRUE,161.4166667
235422,Marshall Steam-4,4/11/11 23:55,Waterwall (Furnace wall) A,FALSE,
235878,Marshall Steam-3,4/18/11 11:12,First superheater B,FALSE,
235992,Belews Creek Steam-2,4/22/11 18:59,Waterwall (Furnace wall) A,TRUE,891.9833333
237488,W.S. Lee Steam-3,5/23/11 17:07,First superheater B,FALSE,
237684,Gibson Steam-2,5/20/11 17:22,Waterwall (Furnace wall) A,TRUE,2957.316667
237969,East Bend Steam-2,5/30/11 14:56,Second reheater B,TRUE,4199.916667
238266,Allen Steam-3,6/8/11 4:09,Economizer B,FALSE,
240899,W.S. Lee Steam-3,7/11/11 21:50,Waterwall (Furnace wall) A,FALSE,
241229,Belews Creek Steam-2,7/10/11 19:48,Waterwall (Furnace wall) A,TRUE,1896.816667
241521,Marshall Steam-2,7/19/11 11:16,Waterwall (Furnace wall) A,TRUE,8987.233333
241768,Gallagher Steam-4,7/22/11 23:00,Waterwall (Furnace wall) A,TRUE,58.53333333
241865,Gallagher Steam-4,7/20/11 12:28,Waterwall (Furnace wall) A,TRUE,13047.65
244629,Marshall Steam-4,8/12/11 20:18,Waterwall (Furnace wall) A,TRUE,2948.383333
244644,W.S. Lee Steam-3,8/16/11 1:32,Waterwall (Furnace wall) A,TRUE,843.7
244665,Gibson Steam-1,8/6/11 21:12,Waterwall (Furnace wall) A,TRUE,16668.45
244799,Gibson Steam-4,8/2/11 20:16,Waterwall (Furnace wall) A,TRUE,3476.266667
244807,Marshall Steam-1,8/21/11 8:59,Waterwall (Furnace wall) A,TRUE,3313.933333
244941,Marshall Steam-1,8/27/11 23:19,Waterwall (Furnace wall) A,TRUE,158.3333333
244979,Gibson Steam-4,8/15/11 2:01,Second superheater B,FALSE,
245398,Allen Steam-5,9/2/11 13:13,Waterwall (Furnace wall) A,FALSE,
245737,East Bend Steam-2,8/4/11 17:28,Second reheater B,TRUE,1586.533333
247612,Marshall Steam-3,9/14/11 2:36,Waterwall (Furnace wall) A,FALSE,
247651,Gibson Steam-1,9/11/11 17:36,Waterwall (Furnace wall) A,TRUE,860.4
247695,Gibson Steam-4,9/14/11 10:08,First reheater A,FALSE,
247978,East Bend Steam-2,9/3/11 9:02,Second reheater B,TRUE,711.5666667
249860,Gibson Steam-4,10/19/11 3:36,First reheater A,TRUE,833.4666667
249867,Marshall Steam-2,10/22/11 22:00,Waterwall (Furnace wall) A,TRUE,2290.733333
249987,Gibson Steam-2,10/29/11 13:54,First reheater A,FALSE,
250215,Marshall Steam-2,11/4/11 21:45,Waterwall (Furnace wall) A,TRUE,311.75
254190,Gibson Steam-3,12/16/11 22:32,First reheater A,FALSE,
254619,Marshall Steam-1,1/7/12 21:53,First superheater B,FALSE,
256392,Marshall Steam-1,1/20/12 6:06,Waterwall (Furnace wall) A,FALSE,
257005,Gibson Steam-1,2/21/12 23:07,Waterwall (Furnace wall) A,TRUE,3917.516667
293761,Gibson Steam-4,3/16/12 9:15,Waterwall (Furnace wall) A,FALSE,
293788,Gibson Steam-4,3/23/12 21:46,Second superheater B,FALSE,
293872,Gibson Steam-2,3/30/12 13:51,Platen superheater,FALSE,
294064,Marshall Steam-2,4/9/12 7:48,Waterwall (Furnace wall) A,TRUE,3754.05
294642,Gibson Steam-1,4/16/12 10:16,Waterwall (Furnace wall) A,TRUE,1307.15
294990,East Bend Steam-2,4/24/12 6:00,Second superheater B,FALSE,
295572,Marshall Steam-4,5/14/12 6:00,Waterwall (Furnace wall) A,TRUE,6609.7
295632,Marshall Steam-4,5/21/12 14:27,First superheater B,FALSE,
299511,Gibson Steam-1,5/23/12 14:09,First reheater A,FALSE,
299566,Cayuga Steam-2,5/5/12 16:55,First superheater B,FALSE,
299934,East Bend Steam-2,5/14/12 16:04,Second reheater B,FALSE,
301011,Gibson Steam-3,6/9/12 18:40,Waterwall (Furnace wall) A,FALSE,
301013,Gibson Steam-1,6/13/12 1:48,Second superheater B,FALSE,
301386,Cayuga Steam-2,6/17/12 10:42,Waterwall (Furnace wall) A,FALSE,
301431,Cayuga Steam-2,6/28/12 1:40,Waterwall (Furnace wall) A,TRUE,254.9666667
301532,Allen Steam-3,7/5/12 21:31,Economizer B,TRUE,9449.366667
301743,Allen Steam-3,7/9/12 11:31,Second superheater B,FALSE,
302556,Marshall Steam-2,7/13/12 18:26,Waterwall (Furnace wall) A,TRUE,2290.633333
302640,Gibson Steam-2,7/6/12 3:45,Waterwall (Furnace wall) A,FALSE,
302644,Gibson Steam-2,7/8/12 15:20,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
302672,Marshall Steam-4,7/18/12 23:26,Waterwall (Furnace wall) A,FALSE,
302679,Gibson Steam-1,7/15/12 9:37,First reheater A,FALSE,
302681,Gibson Steam-2,7/13/12 12:32,Boiler screen; wing wall; or slag screen (water tubes only) A,TRUE,117.2
302696,Allen Steam-4,7/13/12 23:05,Waterwall (Furnace wall) A,FALSE,
302991,Gibson Steam-2,7/19/12 0:17,First reheater A,FALSE,
303255,Marshall Steam-2,7/30/12 23:23,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
304994,East Bend Steam-2,7/13/12 9:39,Economizer B,FALSE,
305439,Gibson Steam-4,8/13/12 2:00,Waterwall (Furnace wall) A,FALSE,
305737,East Bend Steam-2,8/30/12 23:01,Economizer B,TRUE,1165.366667
309985,Gibson Steam-5,9/25/12 21:06,First reheater A,TRUE,29091.38333
310223,Belews Creek Steam-1,9/5/12 23:45,First superheater B,FALSE,
310224,Belews Creek Steam-1,9/9/12 12:30,First reheater A,FALSE,
310272,East Bend Steam-2,9/18/12 1:51,Second reheater B,FALSE,
310273,East Bend Steam-2,9/27/12 10:36,Second reheater B,TRUE,224.75
312316,East Bend Steam-2,10/5/12 17:05,Second reheater B,TRUE,198.4833333
471448,Gibson Steam-2,11/22/12 21:51,Platen superheater,FALSE,
471532,Gibson Steam-1,11/29/12 18:47,First reheater A,TRUE,3297.166667
477320,W.S. Lee Steam-3,11/30/12 6:44,Economizer B,FALSE,
477551,Belews Creek Steam-1,11/16/12 14:56,Waterwall (Furnace wall) A,FALSE,
477582,East Bend Steam-2,11/10/12 15:38,Second reheater B,TRUE,862.55
479807,East Bend Steam-2,12/11/12 2:56,Second superheater B,FALSE,
479864,Belews Creek Steam-1,12/14/12 13:58,Second superheater B,FALSE,
479867,Belews Creek Steam-2,12/2/12 22:02,Second superheater B,FALSE,
481881,Gallagher Steam-4,12/5/12 8:54,Waterwall (Furnace wall) A,TRUE,12033.9
482454,Allen Steam-3,2/6/13 12:57,Second superheater B,TRUE,5089.433333
482600,East Bend Steam-2,1/7/13 23:55,Second superheater B,TRUE,668.9833333
482779,Marshall Steam-1,2/21/13 15:51,Waterwall (Furnace wall) A,TRUE,9561.75
482903,Cayuga Steam-2,2/11/13 21:10,Waterwall (Furnace wall) A,TRUE,5491.5
483094,East Bend Steam-2,2/5/13 12:00,Second superheater B,TRUE,684.0833333
483097,East Bend Steam-2,2/13/13 23:24,Second superheater B,TRUE,203.4
483601,Marshall Steam-1,3/23/13 12:45,First superheater B,FALSE,
483602,Marshall Steam-4,3/21/13 12:07,Waterwall (Furnace wall) A,TRUE,5892.683333
483780,Gibson Steam-4,3/26/13 22:56,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
484085,East Bend Steam-2,3/25/13 15:52,Second superheater B,TRUE,952.4666667
484514,Gibson Steam-1,4/7/13 9:42,Second superheater B,FALSE,
484749,Gibson Steam-3,4/30/13 11:06,Second superheater B,FALSE,
485770,Gibson Steam-4,5/8/13 17:50,Waterwall (Furnace wall) A,FALSE,
485784,Gibson Steam-4,5/9/13 23:47,Second superheater B,FALSE,
487877,Marshall Steam-4,6/18/13 2:26,First superheater B,FALSE,
487879,Marshall Steam-2,6/17/13 13:03,Waterwall (Furnace wall) A,FALSE,
488435,Gallagher Steam-4,6/21/13 16:00,Second superheater B,FALSE,
489109,Gibson Steam-3,7/2/13 17:56,Waterwall (Furnace wall) A,FALSE,
489400,Gibson Steam-1,7/18/13 18:12,First reheater A,FALSE,
489525,Gibson Steam-4,7/22/13 1:49,Waterwall (Furnace wall) A,FALSE,
489540,Marshall Steam-2,7/22/13 19:43,Waterwall (Furnace wall) A,TRUE,846.6666667
489542,Marshall Steam-3,7/21/13 5:08,Waterwall (Furnace wall) A,TRUE,16226.53333
489547,Marshall Steam-4,7/25/13 21:26,First superheater B,TRUE,907
489892,East Bend Steam-2,7/10/13 20:18,Second superheater B,TRUE,2572.433333
489914,Gibson Steam-1,8/1/13 12:52,First reheater A,TRUE,330.6666667
489924,Marshall Steam-4,8/5/13 9:13,First superheater B,TRUE,251.7833333
490973,Gibson Steam-3,8/7/13 0:11,First reheater A,FALSE,
491150,Gibson Steam-3,8/12/13 11:20,Platen superheater,FALSE,
491152,Gibson Steam-4,8/10/13 22:04,Second superheater B,FALSE,
491221,Marshall Steam-3,8/18/13 23:45,Waterwall (Furnace wall) A,TRUE,690.6166667
491275,Gibson Steam-4,8/19/13 17:30,Waterwall (Furnace wall) A,FALSE,
491284,Allen Steam-3,8/20/13 19:13,Second superheater B,TRUE,4686.266667
491952,East Bend Steam-2,8/16/13 16:48,Second reheater B,FALSE,
493532,Gibson Steam-4,9/25/13 12:57,Waterwall (Furnace wall) A,TRUE,883.45
493596,Gibson Steam-2,9/27/13 6:39,Platen superheater,TRUE,7400.8
493924,Gibson Steam-2,10/1/13 16:41,Waterwall (Furnace wall) A,FALSE,
493931,East Bend Steam-2,9/21/13 0:07,Second reheater B,TRUE,847.3166667
494255,Allen Steam-3,10/7/13 9:35,Other boiler tube leaks,FALSE,
590255,Anclote Steam-1,3/19/05 10:15,First superheater B,FALSE,
590336,Anclote Steam-2,3/29/05 0:50,First superheater B,FALSE,
590337,Anclote Steam-2,4/1/05 0:00,First superheater B,TRUE,71.16666667
590392,Anclote Steam-2,8/8/05 10:10,First superheater B,TRUE,3106.166667
592458,Crystal River North Steam-5,6/1/05 2:32,Platen superheater,FALSE,
599758,Roxboro Steam-1,2/18/05 18:40,Second reheater B,FALSE,
599770,Roxboro Steam-1,9/16/05 14:06,Second superheater B,FALSE,
599813,Roxboro Steam-2,5/18/05 16:03,Waterwall (Furnace wall) A,FALSE,
599830,Roxboro Steam-2,8/5/05 0:36,Waterwall (Furnace wall) A,TRUE,1880.55
599865,Roxboro Steam-3,2/18/05 5:41,Waterwall (Furnace wall) A,FALSE,
599870,Roxboro Steam-3,3/2/05 22:22,Second superheater B,FALSE,
599929,Roxboro Steam-3,12/17/05 17:37,Waterwall (Furnace wall) A,FALSE,
599941,Roxboro Steam-4,1/23/05 21:43,Waterwall (Furnace wall) A,FALSE,
599986,Roxboro Steam-4,10/13/05 8:15,Economizer B,FALSE,
601628,Anclote Steam-2,9/2/06 2:35,Economizer B,FALSE,
601637,Anclote Steam-2,10/12/06 22:58,First superheater B,FALSE,
603181,Crystal River North Steam-4,1/21/06 1:00,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
603287,Crystal River North Steam-5,1/11/06 11:00,Convection pass wall (water tubes only),FALSE,
604784,Hines CC2-N/A,9/7/06 9:00,Economizer B,FALSE,
610121,Mayo Steam-1,8/20/06 19:40,Economizer B,FALSE,
610139,Mayo Steam-1,11/19/06 19:32,First superheater B,FALSE,
610140,Mayo Steam-1,11/24/06 12:40,Waterwall (Furnace wall) A,FALSE,
611197,Roxboro Steam-1,2/1/06 22:00,First reheater A,FALSE,
611309,Roxboro Steam-3,7/10/06 13:14,Economizer B,FALSE,
611330,Roxboro Steam-3,11/28/06 2:55,Waterwall (Furnace wall) A,FALSE,
614171,Anclote Steam-1,5/21/07 23:57,Second superheater B,FALSE,
614216,Anclote Steam-1,8/26/07 13:28,Other boiler tube leaks,FALSE,
621599,Mayo Steam-1,7/27/07 7:37,Economizer B,FALSE,
622982,Roxboro Steam-1,1/10/07 23:40,Waterwall (Furnace wall) A,FALSE,
622992,Roxboro Steam-1,3/20/07 11:35,Economizer B,FALSE,
623000,Roxboro Steam-1,4/9/07 18:12,First reheater A,FALSE,
623006,Roxboro Steam-1,5/13/07 1:26,Second reheater B,FALSE,
623062,Roxboro Steam-2,7/15/07 6:09,Waterwall (Furnace wall) A,TRUE,17021.55
623090,Roxboro Steam-3,3/4/07 18:45,Second superheater B,FALSE,
623098,Roxboro Steam-3,4/17/07 16:33,Second superheater B,TRUE,1053.8
623130,Roxboro Steam-3,10/8/07 6:10,Second superheater B,TRUE,4165.616667
623191,Roxboro Steam-4,8/23/07 9:47,Economizer B,TRUE,16297.53333
625098,Anclote Steam-1,3/9/08 13:02,Other boiler tube leaks,TRUE,4703.566667
626659,Crystal River North Steam-4,2/20/08 21:58,Waterwall (Furnace wall) A,FALSE,
626772,Crystal River North Steam-4,9/23/08 23:30,Waterwall (Furnace wall) A,TRUE,5185.533333
626819,Crystal River North Steam-5,5/4/08 13:26,Waterwall (Furnace wall) A,FALSE,
626827,Crystal River North Steam-5,5/5/08 9:39,Second superheater B,FALSE,
626834,Crystal River North Steam-5,6/25/08 3:43,Second superheater B,TRUE,1218.066667
631695,Mayo Steam-1,3/1/08 16:39,Economizer B,TRUE,5241.033333
633136,Roxboro Steam-1,9/11/08 22:03,First superheater B,FALSE,
633183,Roxboro Steam-2,6/26/08 1:12,First superheater B,FALSE,
633184,Roxboro Steam-2,6/30/08 13:01,First superheater B,TRUE,107.8166667
633195,Roxboro Steam-2,8/20/08 9:40,Economizer B,FALSE,
633229,Roxboro Steam-3,1/8/08 15:52,Waterwall (Furnace wall) A,FALSE,
633241,Roxboro Steam-3,3/3/08 8:16,First reheater A,FALSE,
633243,Roxboro Steam-3,3/9/08 16:48,Second superheater B,FALSE,
633273,Roxboro Steam-3,7/27/08 1:48,First reheater A,FALSE,
633287,Roxboro Steam-3,9/26/08 23:50,Second superheater B,FALSE,
633298,Roxboro Steam-3,11/24/08 9:44,Economizer B,FALSE,
633311,Roxboro Steam-4,2/2/08 8:53,Economizer B,TRUE,3911.1
633368,Roxboro Steam-4,9/28/08 9:43,Economizer B,TRUE,5736.833333
634997,Anclote Steam-1,1/27/09 21:24,First superheater B,FALSE,
637226,Crystal River North Steam-5,10/17/09 18:52,Other boiler tube leaks,FALSE,
641797,Mayo Steam-1,6/11/09 20:20,Other boiler tube leaks,FALSE,
642910,Roxboro Steam-1,6/13/09 4:52,Economizer B,FALSE,
642940,Roxboro Steam-1,12/28/09 23:23,Economizer B,TRUE,4770.516667
642959,Roxboro Steam-2,3/7/09 15:34,Waterwall (Furnace wall) A,FALSE,
642962,Roxboro Steam-2,3/14/09 9:30,Second reheater B,FALSE,
642963,Roxboro Steam-2,3/14/09 22:42,Second reheater B,TRUE,13.2
642968,Roxboro Steam-2,3/27/09 23:06,Waterwall (Furnace wall) A,FALSE,
642971,Roxboro Steam-2,4/4/09 16:19,Second reheater B,FALSE,
642981,Roxboro Steam-2,6/1/09 6:32,Economizer B,FALSE,
642992,Roxboro Steam-2,7/15/09 11:35,Waterwall (Furnace wall) A,FALSE,
643001,Roxboro Steam-2,8/11/09 4:30,First superheater B,FALSE,
643002,Roxboro Steam-2,8/12/09 4:17,First superheater B,TRUE,23.78333333
643008,Roxboro Steam-2,9/20/09 20:11,Waterwall (Furnace wall) A,FALSE,
643009,Roxboro Steam-2,9/24/09 20:13,Waterwall (Furnace wall) A,TRUE,96.03333333
643020,Roxboro Steam-2,11/17/09 16:55,Waterwall (Furnace wall) A,TRUE,1292.7
643038,Roxboro Steam-3,2/16/09 23:56,First reheater A,FALSE,
643137,Roxboro Steam-4,12/7/09 8:30,First superheater B,FALSE,
645037,Anclote Steam-1,2/25/10 0:24,Waterwall (Furnace wall) A,FALSE,
645068,Anclote Steam-1,6/22/10 10:20,Waterwall (Furnace wall) A,TRUE,2817.933333
645107,Anclote Steam-1,9/13/10 16:00,Waterwall (Furnace wall) A,TRUE,1997.666667
645126,Anclote Steam-1,11/6/10 6:00,Waterwall (Furnace wall) A,TRUE,1286
646730,Crystal River North Steam-4,6/29/10 23:07,Waterwall (Furnace wall) A,TRUE,15455.61667
646744,Crystal River North Steam-4,8/12/10 10:00,Economizer B,FALSE,
646847,Crystal River North Steam-5,5/31/10 20:33,Waterwall (Furnace wall) A,FALSE,
646852,Crystal River North Steam-5,6/1/10 0:01,Waterwall (Furnace wall) A,TRUE,3.466666667
646866,Crystal River North Steam-5,9/24/10 8:56,Waterwall (Furnace wall) A,TRUE,2768.916667
653343,Smith Energy Complex4-8,7/5/10 4:00,Economizer B,FALSE,
653450,Roxboro Steam-1,1/24/10 15:06,Economizer B,TRUE,639.7166667
653458,Roxboro Steam-1,2/7/10 6:22,Convection pass wall (water tubes only),FALSE,
653506,Roxboro Steam-2,1/13/10 10:29,First superheater B,FALSE,
653535,Roxboro Steam-2,6/24/10 6:15,Waterwall (Furnace wall) A,FALSE,
653627,Roxboro Steam-3,1/1/10 17:33,Waterwall (Furnace wall) A,FALSE,
653692,Roxboro Steam-3,12/3/10 16:00,First superheater B,FALSE,
653716,Roxboro Steam-4,3/29/10 22:27,Second superheater B,FALSE,
653772,Roxboro Steam-4,12/25/10 20:24,First superheater B,FALSE,
655719,Anclote Steam-2,6/28/11 23:19,Generating tubes A,FALSE,
655733,Anclote Steam-2,7/26/11 9:20,Generating tubes A,TRUE,658.0166667
656913,Crystal River North Steam-4,7/15/11 21:12,Waterwall (Furnace wall) A,FALSE,
662716,Roxboro Steam-1,10/24/11 18:41,Waterwall (Furnace wall) A,FALSE,
662719,Roxboro Steam-1,11/15/11 5:25,Economizer B,FALSE,
662724,Roxboro Steam-2,1/15/11 19:22,Waterwall (Furnace wall) A,TRUE,4933.116667
662804,Roxboro Steam-3,4/12/11 10:21,Waterwall (Furnace wall) A,FALSE,
662905,Roxboro Steam-4,5/31/11 22:00,Economizer B,FALSE,
662936,Roxboro Steam-4,12/31/11 17:00,First superheater B,FALSE,
664263,Anclote Steam-2,5/10/12 11:27,Waterwall (Furnace wall) A,FALSE,
669368,Roxboro Steam-1,1/27/12 0:20,Economizer B,TRUE,1746.916667
669382,Roxboro Steam-1,6/12/12 5:18,Economizer B,TRUE,3292.966667
669384,Roxboro Steam-1,6/21/12 19:59,Economizer B,TRUE,230.6833333
669429,Roxboro Steam-2,4/28/12 4:02,Waterwall (Furnace wall) A,TRUE,11240.66667
669493,Roxboro Steam-3,1/31/12 9:13,Waterwall (Furnace wall) A,TRUE,7054.866667
669522,Roxboro Steam-3,5/11/12 6:02,Second superheater B,FALSE,
669523,Roxboro Steam-3,5/13/12 0:32,Second superheater B,TRUE,42.5
669580,Roxboro Steam-4,1/1/12 0:00,First superheater B,TRUE,7
669583,Roxboro Steam-4,1/12/12 19:48,Platen superheater,FALSE,
669602,Roxboro Steam-4,6/18/12 7:00,Waterwall (Furnace wall) A,FALSE,
670970,Anclote Steam-2,5/29/13 8:53,External reheater link tubing,FALSE,
671690,Crystal River North Steam-5,1/16/13 0:12,Waterwall (Furnace wall) A,TRUE,20271.26667
673660,Mayo Steam-1,6/15/13 21:58,Waterwall (Furnace wall) A,FALSE,
674342,Roxboro Steam-1,3/2/13 17:46,Economizer B,TRUE,6093.783333
674343,Roxboro Steam-1,3/10/13 17:12,Convection pass wall (water tubes only),FALSE,
674488,Roxboro Steam-4,4/30/13 16:36,Waterwall (Furnace wall) A,TRUE,7593.6
674506,Roxboro Steam-4,9/10/13 11:12,Waterwall (Furnace wall) A,TRUE,3186.6
676258,Cayuga Steam-2,10/22/13 23:36,Waterwall (Furnace wall) A,TRUE,6074.433333
679062,Cayuga Steam-2,11/8/13 23:48,Waterwall (Furnace wall) A,TRUE,408.2
681020,Gibson Steam-4,12/8/13 13:31,Waterwall (Furnace wall) A,TRUE,1776.566667
681024,Marshall Steam-1,12/12/13 3:03,Waterwall (Furnace wall) A,FALSE,
681176,Gibson Steam-4,12/11/13 8:10,Waterwall (Furnace wall) A,TRUE,66.65
682344,Cayuga Steam-1,12/30/13 13:56,First superheater B,FALSE,
682358,Cayuga Steam-1,1/1/14 0:00,First superheater B,TRUE,34.06666667
682367,Belews Creek Steam-1,12/18/13 20:00,Convection pass wall (water tubes only),FALSE,
682490,East Bend Steam-2,12/1/13 21:37,Second reheater B,TRUE,1725.5
682511,East Bend Steam-2,12/26/13 20:31,Second superheater B,FALSE,
684443,Gibson Steam-4,1/8/14 1:15,First reheater A,FALSE,
684653,Marshall Steam-2,1/15/14 22:00,Waterwall (Furnace wall) A,TRUE,4250.283333
