Event ID,Station-Unit,Start Date,Cause Code Name,IsRepeat,TimeBetweenFailure
685224,Marshall Steam-1,1/24/14 14:40,Waterwall (Furnace wall) A,TRUE,1043.616667
685861,Gallagher Steam-4,1/25/14 8:06,Platen superheater,FALSE,
685862,Gallagher Steam-4,1/25/14 9:27,Platen superheater,TRUE,1.35
686332,Marshall Steam-4,2/2/14 4:53,Platen superheater,FALSE,
686357,East Bend Steam-2,1/21/14 17:45,Second superheater B,TRUE,621.2333333
686713,Gibson Steam-4,2/2/14 21:16,Second superheater B,FALSE,
686854,W.S. Lee Steam-3,2/14/14 11:17,First reheater A,FALSE,
687003,Marshall Steam-4,2/20/14 15:52,Waterwall (Furnace wall) A,FALSE,
687144,Gibson Steam-1,2/24/14 15:25,First reheater A,TRUE,4970.55
687227,James E. Rogers Energy Complex-6,2/4/14 8:45,Second superheater B,FALSE,
687328,Crystal River North Steam-4,2/27/14 7:39,Second superheater B,TRUE,356.4833333
687496,Crystal River North Steam-4,2/12/14 11:10,Second superheater B,FALSE,
687595,East Bend Steam-2,2/5/14 20:42,Second reheater B,FALSE,
687650,East Bend Steam-2,2/22/14 6:40,Second superheater B,FALSE,
688838,Roxboro Steam-4,3/9/14 19:47,Convection pass wall (water tubes only),FALSE,
688952,Gibson Steam-1,3/3/14 9:35,First reheater A,TRUE,162.1666667
688962,Gibson Steam-4,3/8/14 19:42,Waterwall (Furnace wall) A,FALSE,
688964,Gibson Steam-4,3/8/14 22:20,Waterwall (Furnace wall) A,TRUE,2.633333333
688972,Gibson Steam-3,3/12/14 22:22,Waterwall (Furnace wall) A,FALSE,
689078,Gibson Steam-4,3/15/14 1:30,First reheater A,FALSE,
689079,Gibson Steam-4,3/15/14 16:02,First reheater A,TRUE,14.53333333
689467,Crystal River North Steam-4,3/17/14 6:50,External superheater link tubing,FALSE,
689782,Belews Creek Steam-1,3/26/14 8:45,Economizer B,FALSE,
690324,East Bend Steam-2,3/6/14 17:30,Second superheater B,TRUE,298.8333333
690964,Gibson Steam-4,4/10/14 3:56,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
691386,Crystal River North Steam-4,4/1/14 12:57,Waterwall (Furnace wall) A,FALSE,
691414,Gibson Steam-3,4/30/14 15:28,Second superheater B,FALSE,
691913,Roxboro Steam-1,5/3/14 22:21,Second superheater B,FALSE,
692120,Gibson Steam-1,5/4/14 23:59,First reheater A,TRUE,1502.4
692802,Roxboro Steam-3,5/11/14 22:37,First reheater A,FALSE,
693025,Belews Creek Steam-1,5/4/14 3:22,Economizer B,TRUE,930.6166667
693598,Crystal River North Steam-4,5/24/14 8:40,First superheater B,FALSE,
693697,Gibson Steam-4,5/26/14 16:15,Second superheater B,FALSE,
693698,Gibson Steam-4,5/28/14 18:58,Waterwall (Furnace wall) A,FALSE,
694491,Roxboro Steam-1,6/6/14 23:53,Waterwall (Furnace wall) A,FALSE,
695788,Allen Steam-4,6/21/14 16:45,Other boiler tube leaks,FALSE,
695929,Crystal River North Steam-4,6/15/14 23:30,Waterwall (Furnace wall) A,FALSE,
696052,Gallagher Steam-4,6/21/14 8:34,Economizer B,FALSE,
696191,Allen Steam-5,6/29/14 21:30,Other boiler tube leaks,FALSE,
696377,Gallagher Steam-4,6/27/14 20:33,Waterwall (Furnace wall) A,FALSE,
696897,East Bend Steam-2,6/14/14 3:54,First reheater A,FALSE,
698459,Gibson Steam-2,7/8/14 1:06,First superheater B,FALSE,
698461,Gibson Steam-3,7/7/14 1:45,Second superheater B,TRUE,1618.283333
698509,Belews Creek Steam-1,7/5/14 1:25,First reheater A,FALSE,
698733,Roxboro Steam-4,7/14/14 15:18,First reheater A,FALSE,
699187,Marshall Steam-2,7/23/14 20:06,Waterwall (Furnace wall) A,TRUE,4534.1
699302,Crystal River North Steam-5,7/19/14 20:49,First superheater B,FALSE,
701825,W.S. Lee Steam-3,8/21/14 3:30,External superheater link tubing,FALSE,
702358,Allen Steam-4,9/2/14 23:54,Other boiler tube leaks,TRUE,1759.15
703251,Gibson Steam-4,9/3/14 15:29,Waterwall (Furnace wall) A,TRUE,2348.516667
704617,Marshall Steam-2,9/6/14 17:06,Waterwall (Furnace wall) A,TRUE,1077
705583,East Bend Steam-2,9/2/14 8:40,Second superheater B,FALSE,
708609,Allen Steam-3,11/4/14 19:32,Other boiler tube leaks,TRUE,9441.95
710278,Gibson Steam-1,11/2/14 14:56,First reheater A,TRUE,4358.95
710283,Gibson Steam-3,11/2/14 17:09,Second superheater B,TRUE,2847.4
710693,Gibson Steam-3,11/10/14 20:52,Second superheater B,TRUE,195.7166667
710703,Gibson Steam-3,11/13/14 14:28,External superheater link tubing,FALSE,
710724,Gibson Steam-1,11/15/14 8:27,First reheater A,TRUE,305.5166667
711310,Gibson Steam-1,11/21/14 12:41,First reheater A,TRUE,148.2333333
711313,Gibson Steam-3,11/18/14 11:05,External reheater link tubing,FALSE,
711338,Crystal River North Steam-5,11/23/14 23:45,Waterwall (Furnace wall) A,FALSE,
711455,Marshall Steam-1,11/28/14 7:41,Waterwall (Furnace wall) A,TRUE,7385.016667
711777,Gibson Steam-1,11/29/14 17:09,First reheater A,TRUE,196.4666667
715107,Marshall Steam-1,12/13/14 9:05,Waterwall (Furnace wall) A,TRUE,361.4
715813,Roxboro Steam-4,12/23/14 1:34,Other boiler tube leaks,FALSE,
715828,Marshall Steam-3,12/30/14 20:13,Waterwall (Furnace wall) A,TRUE,11972.46667
715873,Gibson Steam-5,12/30/14 9:46,External superheater link tubing,FALSE,
715926,Crystal River North Steam-4,12/15/14 1:15,First superheater B,FALSE,
716187,Marshall Steam-3,1/1/15 0:00,Waterwall (Furnace wall) A,TRUE,27.78333333
716593,Belews Creek Steam-1,12/27/14 10:27,Second superheater B,FALSE,
718546,Marshall Steam-2,1/12/15 9:38,Waterwall (Furnace wall) A,TRUE,3064.533333
719250,Marshall Steam-1,1/16/15 22:02,Waterwall (Furnace wall) A,TRUE,828.95
719277,Marshall Steam-2,1/25/15 21:03,Waterwall (Furnace wall) A,TRUE,323.4166667
719357,Gibson Steam-3,1/25/15 20:29,Second superheater B,FALSE,
719745,Belews Creek Steam-1,1/6/15 19:01,Second superheater B,TRUE,248.5666667
719802,Noblesville CC1-N/A,1/16/15 0:00,Economizer B,FALSE,
719803,Noblesville CC1-N/A,1/20/15 12:00,Economizer B,TRUE,108
719881,Cayuga Steam-1,1/17/15 5:31,First superheater B,TRUE,9149.516667
720334,Marshall Steam-2,2/10/15 16:13,Waterwall (Furnace wall) A,TRUE,379.1666667
720337,Marshall Steam-3,2/14/15 13:30,Waterwall (Furnace wall) A,TRUE,1069.5
720531,Allen Steam-5,2/23/15 7:44,Waterwall (Furnace wall) A,FALSE,
720681,Allen Steam-1,2/26/15 4:38,Waterwall (Furnace wall) A,TRUE,55135.23333
720820,Gibson Steam-3,2/27/15 10:24,Platen superheater,FALSE,
721390,Gibson Steam-1,3/3/15 12:18,First reheater A,TRUE,2251.15
721514,Allen Steam-1,3/5/15 0:40,Waterwall (Furnace wall) A,TRUE,164.0333333
722043,Gibson Steam-1,3/13/15 14:55,Second superheater B,FALSE,
723981,East Bend Steam-2,4/6/15 4:31,Economizer B,FALSE,
724173,Gibson Steam-2,4/28/15 23:49,Waterwall (Furnace wall) A,FALSE,
724286,Cayuga Steam-1,4/9/15 13:12,Waterwall (Furnace wall) A,FALSE,
724967,Gibson Steam-4,5/12/15 3:44,First reheater A,FALSE,
725056,Marshall Steam-1,5/19/15 7:10,Waterwall (Furnace wall) A,TRUE,2937.133333
726316,Belews Creek Steam-2,5/4/15 12:00,Waterwall (Furnace wall) A,FALSE,
726345,Allen Steam-5,6/4/15 15:04,Economizer B,FALSE,
726554,Marshall Steam-2,6/14/15 19:19,Waterwall (Furnace wall) A,TRUE,2979.1
726874,Allen Steam-5,6/21/15 1:27,First superheater B,FALSE,
739746,Allen Steam-4,6/28/15 4:21,First superheater B,FALSE,
740061,Belews Creek Steam-2,6/22/15 22:44,First reheater A,FALSE,
741895,Gibson Steam-3,7/17/15 16:12,First reheater A,FALSE,
742418,Roxboro Steam-3,8/1/15 15:00,Economizer B,FALSE,
743206,W.S. Lee Steam-3,8/10/15 18:02,First superheater B,FALSE,
743415,Gibson Steam-3,8/17/15 3:51,First reheater A,TRUE,731.65
743969,Belews Creek Steam-1,8/21/15 22:00,First reheater A,FALSE,
744113,Roxboro Steam-2,8/24/15 23:43,Waterwall (Furnace wall) A,TRUE,29131.68333
745591,Belews Creek Steam-1,9/21/15 3:03,Waterwall (Furnace wall) A,FALSE,
745625,Gibson Steam-1,9/22/15 21:54,First reheater A,FALSE,
747122,Gibson Steam-2,10/25/15 11:50,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
747424,East Bend Steam-2,10/24/15 12:00,Second reheater B,FALSE,
748505,Gibson Steam-1,11/16/15 17:56,Second superheater B,FALSE,
748798,Gibson Steam-1,11/23/15 8:17,Second superheater B,TRUE,158.35
750440,Crystal River North Steam-5,12/13/15 19:54,First superheater B,FALSE,
751123,Allen Steam-5,1/12/16 20:48,Waterwall (Furnace wall) A,FALSE,
752771,Gibson Steam-1,2/1/16 18:19,Second superheater B,TRUE,1690.033333
753407,Gibson Steam-4,2/26/16 11:22,First reheater A,TRUE,6967.633333
753462,Gibson Steam-1,2/29/16 7:06,Second superheater B,TRUE,660.7833333
755577,Gibson Steam-3,4/27/16 16:03,First reheater A,TRUE,6108.2
755600,Cayuga Steam-2,4/2/16 2:36,Waterwall (Furnace wall) A,TRUE,21002.8
755610,Cayuga Steam-1,4/8/16 3:38,Waterwall (Furnace wall) A,TRUE,8750.433333
755633,Roxboro Steam-3,4/30/16 3:00,Convection pass wall (water tubes only),FALSE,
756958,East Bend Steam-2,4/30/16 23:59,Second superheater B,FALSE,
757580,East Bend Steam-2,5/23/16 14:00,Second reheater B,FALSE,
757581,East Bend Steam-2,5/23/16 23:36,Second reheater B,TRUE,9.6
758064,Roxboro Steam-4,6/13/16 0:58,Second reheater B,FALSE,
758944,Mayo Steam-1,6/12/16 0:20,First reheater A,FALSE,
758947,Mayo Steam-1,6/20/16 4:53,Waterwall (Furnace wall) A,FALSE,
759694,Cayuga Steam-1,6/13/16 1:57,Other boiler tube leaks,FALSE,
759839,Marshall Steam-2,7/5/16 18:12,Waterwall (Furnace wall) A,TRUE,9286.883333
759930,Gibson Steam-4,7/6/16 20:20,Waterwall (Furnace wall) A,FALSE,
759985,Gibson Steam-1,7/9/16 16:03,Waterwall (Furnace wall) A,FALSE,
760200,Roxboro Steam-1,7/19/16 18:38,Waterwall (Furnace wall) A,TRUE,18570.75
760668,Belews Creek Steam-1,7/10/16 22:21,First reheater A,FALSE,
760690,Belews Creek Steam-2,7/17/16 19:16,Second superheater B,FALSE,
760795,Belews Creek Steam-1,7/25/16 12:25,First reheater A,TRUE,350.0666667
761175,Gibson Steam-4,7/31/16 18:23,Waterwall (Furnace wall) A,TRUE,598.05
762226,Gibson Steam-4,8/4/16 1:30,Waterwall (Furnace wall) A,TRUE,79.11666667
762380,Gibson Steam-4,8/6/16 20:49,Waterwall (Furnace wall) A,TRUE,67.31666667
762945,Allen Steam-1,8/16/16 15:57,Waterwall (Furnace wall) A,TRUE,12735.28333
762961,W.S. Lee Steam-3,8/21/16 0:30,Waterwall (Furnace wall) A,FALSE,
763965,Allen Steam-2,8/25/16 16:23,Waterwall (Furnace wall) A,TRUE,70975.5
765567,Gibson Steam-5,9/15/16 19:06,Waterwall (Furnace wall) A,FALSE,
768432,Gibson Steam-1,11/12/16 10:50,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
770698,Allen Steam-5,12/15/16 0:54,Platen superheater,FALSE,
770918,East Bend Steam-2,12/7/16 17:04,First superheater B,FALSE,
770921,East Bend Steam-2,12/17/16 7:47,Platen superheater,FALSE,
778738,Marshall Steam-1,1/8/17 11:38,Waterwall (Furnace wall) A,TRUE,14404.46667
780759,Gibson Steam-2,2/24/17 21:24,First superheater B,FALSE,
781027,East Bend Steam-2,2/10/17 21:05,Second superheater B,FALSE,
781030,Marshall Steam-1,3/6/17 16:33,Waterwall (Furnace wall) A,TRUE,1372.916667
781201,Roxboro Steam-4,3/15/17 22:16,Economizer B,FALSE,
782258,Belews Creek Steam-1,4/13/17 14:22,Second superheater B,FALSE,
782617,Gibson Steam-4,4/20/17 15:49,Waterwall (Furnace wall) A,TRUE,6163
782618,Gibson Steam-4,4/23/17 23:00,Waterwall (Furnace wall) A,TRUE,79.18333333
782758,Roxboro Steam-1,4/26/17 18:00,First superheater B,FALSE,
784336,Gibson Steam-4,5/9/17 12:36,First reheater A,FALSE,
785496,Gibson Steam-3,6/15/17 8:32,Platen superheater,FALSE,
785530,Marshall Steam-3,6/25/17 3:06,Waterwall (Furnace wall) A,TRUE,20677.6
785723,Roxboro Steam-4,6/27/17 9:38,First superheater B,FALSE,
786090,Cayuga Steam-1,6/13/17 4:46,First superheater B,FALSE,
786365,Roxboro Steam-3,7/9/17 5:59,Economizer B,FALSE,
786502,Allen Steam-5,7/13/17 5:17,Economizer B,FALSE,
786884,Gibson Steam-2,7/13/17 10:06,First reheater A,FALSE,
788719,Anclote Steam-1,8/22/17 16:00,Waterwall (Furnace wall) A,TRUE,59554
789048,Gibson Steam-2,8/20/17 14:37,Waterwall (Furnace wall) A,FALSE,
790070,Allen Steam-2,9/20/17 21:44,Waterwall (Furnace wall) A,TRUE,9389.35
790488,Allen Steam-4,9/24/17 4:22,Economizer B,FALSE,
791106,East Bend Steam-2,9/15/17 13:50,Second superheater B,TRUE,5200.75
791571,Gibson Steam-2,10/8/17 19:22,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
791730,Roxboro Steam-4,10/11/17 14:00,First reheater A,FALSE,
791740,Gibson Steam-2,10/12/17 9:03,Waterwall (Furnace wall) A,FALSE,
795413,East Bend Steam-2,11/8/17 9:00,First superheater B,FALSE,
795850,East Bend Steam-2,12/6/17 20:34,Second superheater B,FALSE,
796740,Gibson Steam-5,12/21/17 17:53,Economizer B,FALSE,
796955,Marshall Steam-3,12/31/17 12:39,Second reheater B,FALSE,
796956,Marshall Steam-3,1/1/18 0:00,Second reheater B,TRUE,11.35
796962,Roxboro Steam-2,12/30/17 18:47,Waterwall (Furnace wall) A,TRUE,20611.06667
796963,Roxboro Steam-2,1/1/18 0:00,Waterwall (Furnace wall) A,TRUE,29.21666667
796964,Roxboro Steam-3,12/8/17 12:42,Second superheater B,FALSE,
797340,Crystal River North Steam-4,2/27/17 16:00,First superheater B,TRUE,19334.75
797371,Crystal River North Steam-4,6/30/17 19:51,Second superheater B,FALSE,
797374,Crystal River North Steam-4,7/15/17 16:45,First reheater A,FALSE,
797404,Crystal River North Steam-5,3/31/17 14:00,Second superheater B,FALSE,
798615,Allen Steam-2,1/6/18 11:07,First superheater B,FALSE,
798617,Allen Steam-5,1/7/18 6:10,Waterwall (Furnace wall) A,FALSE,
798874,Marshall Steam-1,1/16/18 10:33,Waterwall (Furnace wall) A,TRUE,7578
800161,Belews Creek Steam-1,1/29/18 12:20,Second reheater B,FALSE,
800764,Gibson Steam-2,1/27/18 4:22,First reheater A,FALSE,
801710,East Bend Steam-2,2/3/18 1:37,First superheater B,FALSE,
803960,Anclote Steam-1,4/22/18 2:48,Waterwall (Furnace wall) A,TRUE,5818.8
805141,Crystal River North Steam-4,5/4/18 3:54,Second superheater B,FALSE,
805523,Gibson Steam-2,5/11/18 15:25,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
805688,Gibson Steam-2,5/18/18 2:56,Boiler screen; wing wall; or slag screen (water tubes only) A,TRUE,155.5166667
805689,Gibson Steam-2,5/19/18 12:44,Waterwall (Furnace wall) A,FALSE,
806406,Crystal River North Steam-5,5/25/18 3:53,Waterwall (Furnace wall) A,FALSE,
806574,Belews Creek Steam-2,5/26/18 14:48,Convection pass wall (water tubes only),FALSE,
806990,Crystal River North Steam-4,6/7/18 10:30,External superheater link tubing,FALSE,
807564,Mayo Steam-1,6/15/18 9:15,Economizer B,FALSE,
807628,Allen Steam-5,6/20/18 11:38,First superheater B,FALSE,
808107,Gibson Steam-5,6/17/18 0:14,First superheater B,FALSE,
808159,Marshall Steam-1,6/27/18 13:45,Waterwall (Furnace wall) A,TRUE,3891.2
808362,Belews Creek Steam-1,6/29/18 14:59,Second reheater B,TRUE,3626.65
808753,James E. Rogers Energy Complex-5,6/16/18 22:19,Waterwall (Furnace wall) A,TRUE,69743.06667
809230,Crystal River North Steam-4,7/9/18 7:26,External superheater link tubing,TRUE,764.9333333
809829,Gibson Steam-3,7/7/18 2:45,Convection pass wall (water tubes only),FALSE,
809869,Gibson Steam-3,7/10/18 5:00,Convection pass wall (water tubes only),TRUE,74.25
811707,Gibson Steam-2,8/16/18 15:06,Waterwall (Furnace wall) A,TRUE,2138.366667
812951,Marshall Steam-1,9/6/18 16:29,Waterwall (Furnace wall) A,TRUE,1706.733333
813926,Crystal River North Steam-4,9/15/18 11:00,Second reheater B,FALSE,
814125,Crystal River North Steam-4,9/17/18 14:25,Waterwall (Furnace wall) A,FALSE,
814315,Allen Steam-5,9/27/18 23:34,Generating tubes A,FALSE,
816619,East Bend Steam-2,10/3/18 0:45,First reheater A,FALSE,
816800,Cayuga Steam-1,10/4/18 12:26,Waterwall (Furnace wall) A,FALSE,
817111,Roxboro Steam-1,11/8/18 12:00,Waterwall (Furnace wall) A,FALSE,
818381,Crystal River North Steam-4,11/10/18 19:38,External superheater link tubing,FALSE,
818845,Belews Creek Steam-1,12/3/18 17:37,Second reheater B,TRUE,3770.633333
819211,East Bend Steam-2,12/3/18 14:04,Convection pass wall (water tubes only),FALSE,
820274,Gibson Steam-4,12/23/18 2:02,Waterwall (Furnace wall) A,FALSE,
820499,Gibson Steam-4,12/28/18 16:25,Waterwall (Furnace wall) A,TRUE,134.3833333
821057,Roxboro Steam-3,1/9/19 14:07,Waterwall (Furnace wall) A,FALSE,
821115,Gibson Steam-4,1/2/19 4:35,Waterwall (Furnace wall) A,TRUE,108.1666667
822216,Roxboro Steam-4,1/25/19 14:58,First superheater B,FALSE,
822467,Mayo Steam-1,1/17/19 9:16,Waterwall (Furnace wall) A,FALSE,
822868,Cayuga Steam-2,1/9/19 9:22,Platen superheater,FALSE,
823073,James E. Rogers Energy Complex-5,1/21/19 7:23,Waterwall (Furnace wall) A,TRUE,5241.066667
824034,Marshall Steam-4,3/5/19 9:35,Platen superheater,FALSE,
824115,Roxboro Steam-3,3/9/19 11:56,Economizer B,FALSE,
824141,Roxboro Steam-4,3/11/19 22:52,First superheater B,TRUE,1087.9
824481,Marshall Steam-1,3/23/19 12:40,First reheater A,FALSE,
824828,Gibson Steam-3,3/21/19 2:21,First reheater A,FALSE,
824870,Marshall Steam-1,4/1/19 0:33,Waterwall (Furnace wall) A,FALSE,
826754,Gibson Steam-1,5/10/19 15:27,Waterwall (Furnace wall) A,FALSE,
826785,Gibson Steam-1,5/14/19 17:00,Waterwall (Furnace wall) A,TRUE,97.55
828981,Marshall Steam-1,6/18/19 3:31,Waterwall (Furnace wall) A,TRUE,1874.966667
829100,Crystal River North Steam-5,6/10/19 17:50,First superheater B,FALSE,
829250,Gibson Steam-4,6/19/19 12:55,Waterwall (Furnace wall) A,TRUE,4040.333333
829922,Roxboro Steam-4,7/1/19 14:35,Economizer B,FALSE,
830617,Gibson Steam-2,7/3/19 8:56,Waterwall (Furnace wall) A,TRUE,7697.833333
830619,Gibson Steam-2,7/4/19 15:45,Waterwall (Furnace wall) A,TRUE,30.81666667
830793,Roxboro Steam-4,7/22/19 23:08,Waterwall (Furnace wall) A,FALSE,
831573,Marshall Steam-4,8/2/19 19:52,First reheater A,FALSE,
831610,Roxboro Steam-4,8/3/19 1:36,Waterwall (Furnace wall) A,TRUE,266.4666667
831729,Allen Steam-5,8/7/19 14:33,Waterwall (Furnace wall) A,FALSE,
831938,Gibson Steam-2,8/8/19 19:24,First superheater B,FALSE,
832764,Gibson Steam-5,8/10/19 9:54,Second superheater B,FALSE,
833230,Anclote Steam-1,8/20/19 20:10,Waterwall (Furnace wall) A,TRUE,13.16666667
833408,Marshall Steam-4,8/26/19 5:00,Waterwall (Furnace wall) A,FALSE,
833421,Cayuga Steam-1,8/25/19 15:14,Waterwall (Furnace wall) A,TRUE,7802.8
833426,Crystal River North Steam-4,8/11/19 21:24,Second superheater B,FALSE,
833427,Crystal River North Steam-4,8/16/19 17:47,Second superheater B,TRUE,116.3833333
833622,Gibson Steam-2,8/14/19 0:35,Waterwall (Furnace wall) A,FALSE,
833871,Roxboro Steam-4,8/27/19 15:36,Economizer B,FALSE,
834060,Anclote Steam-1,8/20/19 7:00,Waterwall (Furnace wall) A,TRUE,11644.2
834061,Crystal River North Steam-4,8/28/19 19:46,Second superheater B,TRUE,289.9833333
834062,Crystal River North Steam-4,8/28/19 20:56,Second superheater B,TRUE,1.166666667
834147,Crystal River North Steam-4,8/29/19 0:32,Second superheater B,TRUE,3.6
835387,Crystal River North Steam-4,9/4/19 21:49,Second superheater B,TRUE,165.2833333
838025,Crystal River North Steam-4,10/24/19 11:01,Other boiler tube leaks,FALSE,
838494,Cayuga Steam-1,11/13/19 6:00,Waterwall (Furnace wall) A,TRUE,1910.766667
839672,James E. Rogers Energy Complex-5,11/5/19 10:53,Waterwall (Furnace wall) A,TRUE,6915.5
840138,Marshall Steam-3,12/12/19 10:57,Waterwall (Furnace wall) A,FALSE,
841015,Belews Creek Steam-1,12/29/19 23:30,Economizer B,FALSE,
841040,Roxboro Steam-4,12/4/19 18:45,Economizer B,TRUE,2379.15
841044,Roxboro Steam-4,12/19/19 11:40,Economizer B,TRUE,352.9166667
841122,James E. Rogers Energy Complex-6,12/3/19 10:18,Waterwall (Furnace wall) A,FALSE,
841360,Gibson Steam-2,12/29/19 14:11,Platen superheater,FALSE,
842342,Gibson Steam-2,1/1/20 0:00,Platen superheater,TRUE,57.81666667
842343,Gibson Steam-2,1/3/20 15:45,Waterwall (Furnace wall) A,FALSE,
845109,Gibson Steam-4,3/12/20 6:25,Boiler screen; wing wall; or slag screen (water tubes only) A,FALSE,
846701,Cayuga Steam-2,4/29/20 18:00,Platen superheater,TRUE,11432.63333
847516,Gibson Steam-4,5/7/20 22:57,First reheater A,FALSE,
847517,Gibson Steam-4,5/10/20 3:50,First reheater A,TRUE,52.88333333
848682,Roxboro Steam-4,6/11/20 21:30,First reheater A,FALSE,
848947,Roxboro Steam-1,6/19/20 10:42,Second superheater B,FALSE,
849144,Marshall Steam-2,6/24/20 19:50,Waterwall (Furnace wall) A,TRUE,34801.63333
850356,Roxboro Steam-4,7/6/20 23:24,Economizer B,FALSE,
851014,Belews Creek Steam-1,7/13/20 20:32,Second superheater B,FALSE,
851238,Marshall Steam-1,7/21/20 16:43,Waterwall (Furnace wall) A,TRUE,435.35
851536,Marshall Steam-1,7/3/20 13:22,Waterwall (Furnace wall) A,TRUE,9153.85
851660,Gibson Steam-1,7/15/20 17:05,Waterwall (Furnace wall) A,TRUE,10272.08333
851661,Gibson Steam-1,7/20/20 16:11,Waterwall (Furnace wall) A,TRUE,119.1
851662,Gibson Steam-1,7/22/20 15:40,Waterwall (Furnace wall) A,TRUE,47.48333333
851838,Allen Steam-5,7/19/20 13:07,Waterwall (Furnace wall) A,TRUE,8326.566667
851908,Gallagher Steam-4,7/29/20 14:55,Second superheater B,FALSE,
851988,James E. Rogers Energy Complex-5,7/24/20 10:10,Other boiler tube leaks,FALSE,
854613,Roxboro Steam-4,9/11/20 3:23,First superheater B,FALSE,
854640,Roxboro Steam-3,9/12/20 5:27,Economizer B,TRUE,13265.51667
855185,Cayuga Steam-2,9/14/20 13:35,Waterwall (Furnace wall) A,FALSE,
855904,James E. Rogers Energy Complex-5,9/2/20 21:22,Waterwall (Furnace wall) A,FALSE,
856106,Gibson Steam-1,10/4/20 18:00,Waterwall (Furnace wall) A,TRUE,1778.333333
856178,Cayuga Steam-1,10/13/20 1:59,Other boiler tube leaks,FALSE,
858811,Gibson Steam-2,11/13/20 15:48,External superheater link tubing,FALSE,
858812,Gibson Steam-2,11/16/20 3:00,Platen superheater,FALSE,
859543,Marshall Steam-1,12/8/20 23:02,Waterwall (Furnace wall) A,TRUE,3366.316667
859705,Marshall Steam-3,12/13/20 13:21,Waterwall (Furnace wall) A,TRUE,8810.4
860564,Marshall Steam-1,12/17/20 15:09,Waterwall (Furnace wall) A,TRUE,208.1166667
860736,Allen Steam-3,12/18/20 12:38,Economizer B,FALSE,